FreqItem,Antecedent(a),,Consequent(c),P(a)%,P(c)%,Sup(a,c)%,Conf.%,Leverage,Lift,Conviction,All-Confid (%),
BEK,BK,->,E,22.97932,99.78203,22.96869,99.95373,0.0003945552,1.001721,4.710661,22.98865,
BEK,EK,->,B,99.78203,22.97932,22.96869,23.01886,0.0003945552,1.001721,1.000514,22.98865,
DEK,D,->,EK,17.04088,99.78203,17.03025,99.93761,0.0002651275,1.001559,3.493539,17.04505,
DEK,E,->,DK,99.78203,17.04088,17.03025,17.06745,0.0002651275,1.001559,1.00032,17.04505,
DEK,DE,->,K,17.03025,99.91317,17.03025,100,0.0001478772,1.000869,Infinity,17.04505,
DEK,K,->,DE,99.91317,17.03025,17.03025,17.04505,0.0001478772,1.000869,1.000178,17.04505,
DEK,DK,->,E,17.04088,99.78203,17.03025,99.93761,0.0002651275,1.001559,3.493539,17.04505,
DEK,EK,->,D,99.78203,17.04088,17.03025,17.06745,0.0002651275,1.001559,1.00032,17.04505,
JK,J,->,K,99.53038,99.91317,99.53038,100,0.0008642427,1.000869,Infinity,99.61688,
JK,K,->,J,99.91317,99.53038,99.53038,99.61688,0.0008642427,1.000869,1.225777,99.61688,
AJK,A,->,JK,16.18671,99.53038,16.18671,100,0.0007601588,1.004718,Infinity,16.20078,
AJK,J,->,AK,99.53038,16.18671,16.18671,16.26309,0.0007601588,1.004718,1.000912,16.20078,
AJK,AJ,->,K,16.18671,99.91317,16.18671,100,0.0001405525,1.000869,Infinity,16.20078,
AJK,K,->,AJ,99.91317,16.18671,16.18671,16.20078,0.0001405525,1.000869,1.000168,16.20078,
AJK,AK,->,J,16.18671,99.53038,16.18671,100,0.0007601588,1.004718,Infinity,16.20078,
AJK,JK,->,A,99.53038,16.18671,16.18671,16.26309,0.0007601588,1.004718,1.000912,16.20078,
BJK,B,->,JK,22.97932,99.53038,22.91907,99.73779,0.0004766241,1.002084,1.791015,22.93899,
BJK,J,->,BK,99.53038,22.97932,22.91907,23.02721,0.0004766241,1.002084,1.000622,22.93899,
BJK,BJ,->,K,22.91907,99.91317,22.91907,100,0.0001990109,1.000869,Infinity,22.93899,
BJK,K,->,BJ,99.91317,22.91907,22.91907,22.93899,0.0001990109,1.000869,1.000258,22.93899,
BJK,BK,->,J,22.97932,99.53038,22.91907,99.73779,0.0004766241,1.002084,1.791015,22.93899,
BJK,JK,->,B,99.53038,22.97932,22.91907,23.02721,0.0004766241,1.002084,1.000622,22.93899,
DJK,D,->,JK,17.04088,99.53038,16.99835,99.75042,0.0003749634,1.002211,1.881625,17.01312,
DJK,J,->,DK,99.53038,17.04088,16.99835,17.07856,0.0003749634,1.002211,1.000454,17.01312,
DJK,DJ,->,K,16.99835,99.91317,16.99835,100,0.0001476002,1.000869,Infinity,17.01312,
DJK,K,->,DJ,99.91317,16.99835,16.99835,17.01312,0.0001476002,1.000869,1.000178,17.01312,
DJK,DK,->,J,17.04088,99.53038,16.99835,99.75042,0.0003749634,1.002211,1.881625,17.01312,
DJK,JK,->,D,99.53038,17.04088,16.99835,17.07856,0.0003749634,1.002211,1.000454,17.01312,
EJK,E,->,JK,99.78203,99.53038,99.52684,99.74426,0.0021341,1.002149,1.83627,99.61333,
EJK,J,->,EK,99.53038,99.78203,99.52684,99.99644,0.0021341,1.002149,61.17807,99.61333,
EJK,EJ,->,K,99.52684,99.91317,99.52684,100,0.0008642119,1.000869,Infinity,99.61333,
EJK,K,->,EJ,99.91317,99.52684,99.52684,99.61333,0.0008642119,1.000869,1.223696,99.61333,
EJK,EK,->,J,99.78203,99.53038,99.52684,99.74426,0.0021341,1.002149,1.83627,99.61333,
EJK,JK,->,E,99.53038,99.78203,99.52684,99.99644,0.0021341,1.002149,61.17807,99.61333,
AEJK,A,->,EJK,16.18671,99.52684,16.18671,100,0.0007658898,1.004754,Infinity,16.20078,
AEJK,E,->,AJK,99.78203,16.18671,16.18671,16.22207,0.0003528286,1.002185,1.000422,16.20078,
AEJK,AE,->,JK,16.18671,99.53038,16.18671,100,0.0007601588,1.004718,Infinity,16.20078,
AEJK,J,->,AEK,99.53038,16.18671,16.18671,16.26309,0.0007601588,1.004718,1.000912,16.20078,
AEJK,AJ,->,EK,16.18671,99.78203,16.18671,100,0.0003528286,1.002185,Infinity,16.20078,
AEJK,EJ,->,AK,99.52684,16.18671,16.18671,16.26367,0.0007658898,1.004754,1.000919,16.20078,
AEJK,AEJ,->,K,16.18671,99.91317,16.18671,100,0.0001405525,1.000869,Infinity,16.20078,
AEJK,K,->,AEJ,99.91317,16.18671,16.18671,16.20078,0.0001405525,1.000869,1.000168,16.20078,
AEJK,AK,->,EJ,16.18671,99.52684,16.18671,100,0.0007658898,1.004754,Infinity,16.20078,
AEJK,EK,->,AJ,99.78203,16.18671,16.18671,16.22207,0.0003528286,1.002185,1.000422,16.20078,
AEJK,AEK,->,J,16.18671,99.53038,16.18671,100,0.0007601588,1.004718,Infinity,16.20078,
AEJK,JK,->,AE,99.53038,16.18671,16.18671,16.26309,0.0007601588,1.004718,1.000912,16.20078,
AEJK,AJK,->,E,16.18671,99.78203,16.18671,100,0.0003528286,1.002185,Infinity,16.20078,
AEJK,EJK,->,A,99.52684,16.18671,16.18671,16.26367,0.0007658898,1.004754,1.000919,16.20078,
BEJK,B,->,EJK,22.97932,99.52684,22.91907,99.73779,0.00048476,1.00212,1.804532,22.93899,
BEJK,E,->,BJK,99.78203,22.91907,22.91907,22.96913,0.0004995765,1.002185,1.00065,22.93899,
BEJK,BE,->,JK,22.96869,99.53038,22.91907,99.78397,0.0005824594,1.002548,2.17381,22.93899,
BEJK,J,->,BEK,99.53038,22.96869,22.91907,23.02721,0.0005824594,1.002548,1.00076,22.93899,
BEJK,BJ,->,EK,22.91907,99.78203,22.91907,100,0.0004995765,1.002185,Infinity,22.93899,
BEJK,EJ,->,BK,99.52684,22.97932,22.91907,23.02803,0.00048476,1.00212,1.000633,22.93899,
BEJK,BEJ,->,K,22.91907,99.91317,22.91907,100,0.0001990109,1.000869,Infinity,22.93899,
BEJK,K,->,BEJ,99.91317,22.91907,22.91907,22.93899,0.0001990109,1.000869,1.000258,22.93899,
BEJK,BK,->,EJ,22.97932,99.52684,22.91907,99.73779,0.00048476,1.00212,1.804532,22.93899,
BEJK,EK,->,BJ,99.78203,22.91907,22.91907,22.96913,0.0004995765,1.002185,1.00065,22.93899,
BEJK,BEK,->,J,22.96869,99.53038,22.91907,99.78397,0.0005824594,1.002548,2.17381,22.93899,
BEJK,JK,->,BE,99.53038,22.96869,22.91907,23.02721,0.0005824594,1.002548,1.00076,22.93899,
BEJK,BJK,->,E,22.91907,99.78203,22.91907,100,0.0004995765,1.002185,Infinity,22.93899,
BEJK,EJK,->,B,99.52684,22.97932,22.91907,23.02803,0.00048476,1.00212,1.000633,22.93899,
DEJK,D,->,EJK,17.04088,99.52684,16.99835,99.75042,0.0003809967,1.002246,1.895826,17.01312,
DEJK,E,->,DJK,99.78203,16.99835,16.99835,17.03548,0.0003705202,1.002185,1.000448,17.01312,
DEJK,DE,->,JK,17.03025,99.53038,16.99835,99.8127,0.0004807838,1.002836,2.507275,17.01312,
DEJK,J,->,DEK,99.53038,17.03025,16.99835,17.07856,0.0004807838,1.002836,1.000583,17.01312,
DEJK,DJ,->,EK,16.99835,99.78203,16.99835,100,0.0003705202,1.002185,Infinity,17.01312,
DEJK,EJ,->,DK,99.52684,17.04088,16.99835,17.07916,0.0003809967,1.002246,1.000462,17.01312,
DEJK,DEJ,->,K,16.99835,99.91317,16.99835,100,0.0001476002,1.000869,Infinity,17.01312,
DEJK,K,->,DEJ,99.91317,16.99835,16.99835,17.01312,0.0001476002,1.000869,1.000178,17.01312,
DEJK,DK,->,EJ,17.04088,99.52684,16.99835,99.75042,0.0003809967,1.002246,1.895826,17.01312,
DEJK,EK,->,DJ,99.78203,16.99835,16.99835,17.03548,0.0003705202,1.002185,1.000448,17.01312,
DEJK,DEK,->,J,17.03025,99.53038,16.99835,99.8127,0.0004807838,1.002836,2.507275,17.01312,
DEJK,JK,->,DE,99.53038,17.03025,16.99835,17.07856,0.0004807838,1.002836,1.000583,17.01312,
DEJK,DJK,->,E,16.99835,99.78203,16.99835,100,0.0003705202,1.002185,Infinity,17.01312,
DEJK,EJK,->,D,99.52684,17.04088,16.99835,17.07916,0.0003809967,1.002246,1.000462,17.01312,
